0,B07L5GDTYY,"[492, 492]",4,"Pros:__________a?бщ Ita??s small, provides basically two simple physical controls, and a sleek premium aluminum design that makes it beautiful to look at without showing off.a?бщ The screens warm temperature display works like a charm. You can either adjust it manually in the setting section or just set it to automatically active with sunrise and sunset. I just put in an automatic timer and overall found it a pleasure to use this feature at night. The warm effect doesna??t bring in any eye irritation to me, at night or day, which a computer screen does.a?бщ Surprisingly for me, I found the need to apply the warm temperature display on all day. The reason why is because the effect creates the illusion of flipping through old pages in a book. Ia??m always a physical book person, so this feature brings in the comfort of that feeling. It makes it look like real paper! Still, I only use the cool display when ita??s super bright out, but other than that the warm display is perfect regardless of day or night.a?бщ You have many intensity levels of cool brightness to ranges of the warm temperature effect that can match your need. From mild yellow to full-on amber color, Amazon finally put in the right software for this display because Ia??m getting a clear display and no glare regardless of any ambient lighting.a?бщ The E-ink display is very fast and efficient. I mean youa??re just reading so the processing power isna??t that much as I didna??t notice any ghosting while reading.a?бщ This is one of the only times that Ia??m glad for a bezel border because I can always place my hand at the perfect spot on the device, right underneath the page buttons.a?бщ The page buttons themselves provide great feedback when I press them. Theya??re not loud but it does give you that little click, which I love. You can use the touch screen to turn pages, but I felt the buttons provide a better experience.a?бщ Regardless if you're left or right-handed, the device is ambidextrous! I flip the screen to my left the display adapts to it, just as if I flipped it to the right. The experience is the same for all.a?бщ I took it out in a clear sunny day and the anti-glare matte display screen provided perfect viewing angles even when the sun was hitting at it the most.a?бщ The touch screen is responsive as I like that it has a soft-touch texture on it. It creates a pleasurable experience and kills the creations of my fingerprint.a?бщ IPX8 waterproof means it can be washed off and taken almost anywhere. I didna??t submerge it in a pool of water but an IPX8 will stand almost all forms of water issues (just dona??t use it under the water.)a?бщ Bluetooth is super-fast. Connecting my Airpods took less than 20 seconds, and the feedback is spot on.a?бщ Battery life is in no way going to be an issue. From my one battery test, I got around 21 hours of use! The average person will probably read 30-40 minutes a day with this. Having Wi-Fi on will eat a lot more but, in the end, the math doesna??t lie.a?бщ The software of highlighting text, placing bookmarks, getting extra info about your book, and adding notes is very straight forward and doesna??t require digging around the system to use them. For me, one feature I use a lot is tapping a word and get the dictionary pulled up for the word (you need Wi-Fi).a?бщ You can input MOBI, PDF, and TXT files on this device (Ia??ll go into more details later on).a?бщ One cool feature I like is that if you use your kindle email address, you can upload files to your Oasis. I found this 10x quicker as I used this format when transferring my Steve Jobs autobiography book from my IPad to the Oasis (via email).a?бщ At the time pf my review, I found 10 different fonts, 14 sizes, and numerous alignment choices. I can save numerous themes and have the option to switch back and forth if I wanted to. I found this feature helpful if more than one person uses this device.a?бщ The books themselves are pretty cheap to buy on Amazon. Ita??s even better if youa??re a Prime member because you can a??borrowa?? books from the Prime Reading catalog. There is also Amazon First Reads that I like but overall, if you get this device, Amazon is the way to go in getting your books/magazines.a?бщ Unlike a smartphone, I know that if you treat your Oasis right, youa??ll get a pretty good shelve life with it.Cons and Oks:__________a?бщ Just like Amazona??s previous models, no USB-C connector. Micro-USB brings slow for charging and importing files. With Micro-USB, Ia??m getting around 3 hours, 0-100%, for a complete charge.a?бщ No headphone jack! No idea why this isna??t built-in because they even have the room for it on the device.a?бщ Getting used in finding your brightness and temperature setting will take some time. Amazon gives a lot of options on the display, as I spent a decent amount of time just figuring out which type of lighting I wanted.a?бщ The keyboard is a touchscreen keyboard. So expect a slow typing rate. Sadly I cana??t apply the tracing effect that many androids and google phones provide on their keyboards.a?бщ The aluminum design does make this slippery to hold, and ita??s able to slide off my lap pretty easily.a?бщ Also, with aluminum, it takes in the heat or the cold a lot quicker if you leave it outdoors or in a hot car.a?бщ Without a decent cover, it feels like Ia??m holding a piece of metal than the feeling of holding a book.a?бщ Cana??t connect to 5GhZ Wi-Fi network.a?бщ Even if this Oasis looks the same as its previous models, I found out that you cana??t really use the same covers. My colleague has the older model and issue we found is that the magnet covers of the last case model dona??t stick with the new Oasis. Almost the same size and weight, you expect that older covers to work, but nope. Ia??ll have to pay for a new case cover.a?бщ At the time of my review, I get ads on the lock screen of the device. You can remove them, but you have to pay around $20 to make it ad-free. I found this ridiculous given what youa??re already paying for it.a?бщ As I mentioned before, you can upload MOBI, PDF, and TXT files on this device. This is cool, but when I put in a simple pdf file (composed of a small story) the formatting gets lost in the process. The paragraphs were mashed together, there was a delay when you wanted to turn to the next page, and overall it looks like a big mess. Now, this could be just a one-time event, but I have to assume any third party software that goes into the Oasis will face some issues (Importing audiobooks did work flawlessly though).a?бщ No microSD. That means the storage you have is what youa??re going to have forever. This is buzz kill because I know for only 8 GB (Minus 1 GB for the initial software) youa??re going to only have maybe 20 audiobooks go have on storage. It seems more appropriate, given the shelf life of this device, to just invest in the 32 GB since there is no way to upgrade the 8 GB.a?бщ Ita??s small, but not small enough to fit your pocket. Be careful where you put it because I feel like I can bend this without any issue if I wanted to.a?бщ The browser feature, I believe, is very experimental. Because of the display, many webpages are shown up broken or just unreadable. Obliviously this isna??t for web browsing, but ita??s a feature they provide that I just ignore.a?бщ Ita??s almost the same in software and design as its previous model. With the price, I was expecting Amazon to a least redesign it into something different (maybe less in the bezels). Ita??s still a beautiful design but, given the identical looks as its previous model, as the only main difference is the warm color effect. I know this is what Amazon is advertising but they had 2 years to redesign it. I guess the saying goes a??if it ain't broke, don't fix it.a??Bottom Line:__________As not having a Kindle before this, I would say that Ia??m having a pleasant time reading with this. I always prefer a a??reala?? book to read, but having thousands of books at my fingertips, it does reduce that need. To be honest, ita??s kind of scary to see the possibility that kids can use this more than a physical book. It reminds me of a scene from the 1960a??s film a??The Time Machine,a?? where George goes into to future to find out that all the books he touches turn into a fine powder because no one has used them in centuries.But ignoring that thought, there really isna??t any competition for devices like these, and Amazon does know how to build them. It's sleek, fast, and most importantly, the screen is superb in reading. The warm light effect does make me feel that Ia??m still reading an old book, while the battery life is holding its ground.Note, if anyone has the previous model of the Oasis, dona??t bother buying this. Ita??s the same thing, except without the warm display and some small software upgrades. For new people, I recommend that you invest in the 32 GB because 8 GB is not nearly enough (given that you cana??t even install a MicroSD to it). There are some smaller issues with the design of the device that make me feel like Ia??m holding a machine instead of a book, but for those who want to take a leap in digital reading, this is the way to go.Overall: An above-average device for book readers of all ages, and a small step forward in the extinction of physical books.Hope I was a help to you.Love,Honest Reviewer.","07 29, 2019",R1ZUVA6H90BXWJ,Honest Reviewer,"The Pros, Cons and Oks for Kindle Oasis (HR).",1564329600
1,B07L5GDTYY,"[81, 81]",3,Much more practical than physical books. Though it has these annoying flaws that I expect to be gone with the next generation of Kindle readers:1. Not exactly like white paper of a new physical book. The background has an earthy grey tint. You need more light for acceptable contrast.2. No purely red light night time mode. The warmest color setting still emits plenty of blue and green light that lowers your sleep quality.3. It's cold and slippery. Doesn't feel that good in your hands. No good grip.,"05 13, 2020",R3OI763MXI8XJZ,Amazon Customer,Would give it 5 stars if it wasn't for the flaws,1589299200
2,B07L5GDTYY,"[52, 52]",1,I've had several paperwhites so I'm experienced with ereaders. The Oasis has terrible battery life. When I returned it the customer service person neglected to inform me my new $250 Oasis would be replaced with a used/refurbished one. The refurbished one has the same terrible battery life.This is a common problem with this ereader. I wish I had never spent the money on this as I'm now stuck with a defective device.The battery life loses power quickly and doesn't last more than a day. My 5 year old iPad Air lasts longer than this does.In addition it's impossible to hold in one hand and uncomfortable to read at night while going to sleep.,"08 10, 2020",RCT4SFJZIGEKU,doczack,Terrible battery life and they will replace new with refurbished,1596988800
3,B07L5GDTYY,"[43, 43]",1,"Product support if your product is damaged is non-existent in my experience. Definitely not worth making a 200 dollar investment in a product you cana??t get serviced or replaced if something happens. Despite multiple attempts to contact amazon and find a solution for screen repair given my product is supposed to be under warranty, Ia??ve found no solution, and amazon has been entirely unhelpful. Do not buy this product. Amazon doesna??t care about ita??s customers and takes no responsibility for their products after youa??ve bought them. You can get as good an experience reading on your iphone with the knowledge that if something happens to your phone, you can easily get it serviced. Not the case here. Wish I hadnt wasted the money.","07 29, 2020",RT8AVD1LGK9KY,Amazon Customer,"DONT BUY THIS PRODUCT, NOT WORTH IT",1595952000
4,B07L5GDTYY,"[52, 52]",5,"First of all, the screen is amazing. Clear and crisp. I love it. Having all the options for the lighting including the softer light, just put me in heaven. The Kindle is the sole reason I can read. Secondly, the audible books are a real plus. Having bluetooth apps, the Kindle can par with almost any bluetooth device. I paired it with my Bose Headset and bluetooth speaker.The only negative for me is the battery life. If you listen to a book, or use the browser, the battery life shoots down very quickly. Having just received my Kindle yesterday, I want to see the battery life if I only read.I am thrilled with this new Kindle. Having small cataracts in my eyes, along with my stigmatism, made reading books so unpleasant. The Kindle changed that immediately. I hope to become an avid reader.Special note, take a look at the covers for the Kindle Oasis 9th and 10th generation. What a gorgeous variety of artistic colors, designs, and natural scenes.Joyce","11 08, 2019",R3H20RQMH925PJ,Joce,"The New Oasis Kindle is a huge upgrade and transformation, well worth the price",1573142400
5,B07L5GDTYY,"[49, 49]",3,"Comparing with the 2017 oasis with the battery cover, nowhere near as good. Metal is slippery, slides in your hands when using without a cover. Feels heavier. Wish they had just improved the 2017 model. No need for audible or blue tooth. Cell phone covers that need. That tech bulks up the price and weight.","08 08, 2019",R10CCSJD82W3MU,Alexei Martinez,"Over engineered with unnecessary tech, weight and battery cover of previous model is better",1565193600
6,B07L5GDTYY,"[30, 30]",5,"I bought this after I lost my Kindle Voyage. It's a great little device and I'm pleased with it. However I can't say that it's significantly better than the Voyage that it replaced, which may be why Amazon stopped selling the Voyage. In fact the Voyage had page turning buttons on both sides, which was a bit more convenient. On the other hand, this has different kinds of lighting, which is a nice touch, and is a bit smaller. It's a great device but not worth the price of upgrading if you have a Voyage already (unless of course you desperately want to read in the bathtub).NOTE: THEY RECENTLY ""UPGRADED"" THE SOFTWARE for this device. BAD MOVE! I see no improvements whatsoever, while meanwhile I can no longer corral all my books into their categories -- no matter what I do, some books still show up floating around outside the little boxes where they should be stored. This ""improvement"" is a significant downgrade - much more difficult to use with no additional features that are useful to the consumer. At the same time, it now displays ads for books even though I specifically paid extra for the version that didn't have ads.I can't understand why companies do this. No, I'm sorry, I can. Amazon employes programmers who have to do something to prove that they're useful, otherwise they'll lose their jobs. So they take perfectly good software and tinker with it just so that they can be seen to be doing something. It gets me upset.After this so-called upgrade, I'd downgrade my review to a 3-star if I could.","12 15, 2019",R3GM6IOF5VCACN,Marshall Gittler,"Great device, but not significantly better than the Voyage",1576339200
7,B07L5GDTYY,"[18, 18]",3,"Not impressed. When paying US$260 for an e-reader, I did have some expectations. I wish the wider screen and orientation sensor would justify the higher price. I hope it would be a big step up from the cheaper kindles out there.However, as an avid fan of comic books, my reading experience with the Oasis has been a huge disappointment.The kindle version of comic books does not take advantage of the generous screen size, and the so called orientation sensor simply isn't available in kindle comic books. You can only read the strips with the default portrait mode. That means you still end up with small pictures and texts, because the files are basically pdfs, so you do need to pinch and zoom for larger pictures, which results in headache inducing lagging.How about reading of normal books? Well, the screen does look significantly better than my Samsung smartphone. Yay, no more eye strain. The aluminium body is light and thin, though a little slippery to hold in my opinion.My main problem with the device is that the user experience isn't particularly impressive. I expected buttery smoothness in operation and simplicity of steps to get what you want). If you want to change orientation, the so called ""auto sensor "" only stick to ONE orientation. It will only turn 180?бу, meaning it stays portrait if you turn it around upside down. Wanna change to landscape mode? Pls press multiple buttons to get there.I still wonder why Amazon still won't let users access their screenshots with the Kindle itself. Who would connect the device with a computer just to get to the root file folder! Come on! Amazon! Make your Kindle smarter!","12 12, 2019",R1AZ1JWZPVAFK8,Louise Tsang,Dumber than I thought,1576080000
8,B07L5GDTYY,"[14, 14]",1,"My Kindle pedigree is one Kindle, then 2 Paperwhite's and now an Oasis. I am disappointed with the Oasis. All of the others worked fine everywhere. The Oasis is almost impossible for me to read in bed. Since this is one of my favorite times of day - needless to say I am not enjoying the Oasis and have gone back to reading regular books at night. I am hopeful this one will go bad soon. Then I can go back to one of the others JackH","12 29, 2019",RQRB4XYO5H4V0,JacksonH,Not as Good as Paperwhite,1577548800
9,B07L5GDTYY,"[15, 15]",5,"Having used quite a few e-book readers including Paperwhite and Android-based e-readers, I decided to give Kindle Oasis 3 a try. It has 2 things that seem insignifiant but I value a lot - (1) yellow light; and (2) physical buttons to turn the pages. The size is good with me and Ia??m surprised how comfortable it is to hold in my hand. Though it is quite expensive comparing to Paperwhite which is definitely a fantastic machine (my Paperwhite is still working fine after almost 6 years), I have no regret in my spending - am glad with my new toy :)","12 14, 2019",RFOU26UVNQ8ZO,Irene Chan Irene Chan,Yellow light & Physical page-turn buttons!,1576252800
0,B07L5GDTYY,"[3, 3]",2,"Well, I've let the cat out of the bag -- the Oasis often flips the page when I don't want it to do so. Just shifting my finger a little on the bezel will often flip the page. This is a nuissance. I have not found a setting to reduce the sensitivity of the screen or turn the touch screen off ...because, well, you don't really need the touch screen because the two forward and back buttons work beautifully.I have increased text size a little and it's a joy to read. It feels lighter than my old kindle touch that's not holding a charge very well any more. Actually, the Oasis runs the battery down pretty fast, too, I have just disabled the bluetooth and hopefully that will improve things.I have a wooden stand for my kindle(s) and the design of the Oasis with one fat edge and one thin edge makes it lop-sided when I have it on the stand to read while having breakfast. Questionable design choice.I've had the Kindle Oasis for some months now, and I must report that the battery life is truly dreadful, even with the backlight turned off and the kindle not in use for a few days the battery low warning comes up if I forgot to turn airplane mode on - in other words the wifi sucks it dry very very quickly.I have struck other problems lately. Sometimes it just ""gets stuck"" on a page. Buttons don't work, touch screen doesn't work. Fortunately powering it down and back up resolves this, for the time being, otherwise I'd have a very expensive piece of technologic trash on my hands - but it truly isn't a good look.I have revised my rating from 4 stars to 2 stars.","11 23, 2020",R2V67IZFP3QU9U,P. W. Huebner,Too sensitive!,1606060800
1,B07L5GDTYY,"[7, 7]",4,"Please note that this is my first e-book so comparing to others is not my specialty. I will--Pro--First of all, it's great on its own. Comfortable to hold since it's light, especially, page turn button is really a game-changer here. What's great about it is the feeling when you don't have to poke your finger into your screen and make your reading more flawless. For me, this feels better than I thought at first. Buttons don't give any uncomfortable feeling both texture while grasping or sound while clicking. For those who love using dark mode. This feature will not disappoint you. It's also come with warm light and auto-adjust brightness feature.--Con--Price, of course. It hikes from the paperwhite version dramatically. Depend on your budget. If you're really destitute, go with the paperwhite version. But if not, regarding my experience so far, the oasis version is worth spending. (Also get a larger screen, which for me, significantly improve my satisfaction.Battery1) It uses quite a lot when wifi is open (airplane mode off), comparing to normal uses which last fine for 1-2 weeks (2 hours a day without turning the screen off and use screen saver while my case cover it instead)2) When the battery is low it could be frozen. You can google it for more information. I yet know how low it needs to take to make it freeze since it lasts too long.ChargerOnly micro usb cable included in the package. YES! NO USB-C!! It takes around 3 hours to fully charge.","02 28, 2020",R3KQI9CRSIK7UQ,Zerogenome,"""Mostly"" great e-book reader",1582819200
2,B07L5GDTYY,"[9, 9]",1,"the KINDLE OASIS worked well 1 month and the screen was damaged, I made the international return by dhl, in the tracking number it appears that it was received by amazon and so far they do not return my money, do not buy this product from amazon, it has no guarantee and there is no way to communicate with them.","06 10, 2020",R3QDYC2XOECVYS,JOSE LAU URCIA,INTERNATIONAL RETURN DON'T WORK,1591718400
3,B07L5GDTYY,"[8, 8]",5,"First device I've used that disappears into the background and puts the words on the page first.Super quality build, super thoughtful features. The device is ""handed"", the ridge makes it very comfortable to hold in your right hand with your fingers naturally falling (well for someone with my sized hand at least, YMMV (Your Mitts May Vary). But don't worry, if you turn it upside down it, now it fits perfectly in your left hand. The slick bit is the screen flips more or less instantly and the buttons switch functions.The screen is crystal clear and you can adjust the light strength and colour to your hearts content, I really like the ability to set a schedule that adjusts the brightness and colour.All in all, this critter is pricey compared to other kindles but it's worth every penny.","02 08, 2020",R19ZOR193JWB34,Andrew Humphrey,Device is good enough that you'll forget you are using it.,1581091200
4,B07L5GDTYY,"[5, 5]",2,"As a product claiming itself ""international version"" and charge us 20US dollars more, I would expect a product with some common sense in it. I am living in Hong Kong and we are using English and Traditional Chinese as our official language. Yet, the kindle store is forced to simplified Chinese store, which we do not read and write here. What will Dutch people think if they are forced to German store? What will German people think if they are forced to a French store? Hey, at least give us an easy way to switch to a language we understand, or do it properly without using the wrong language store, right?Yes, if I can get to the Internet and remember my password of Amazon account, I can switch it to the profile of my amazon account, to avoid the wrong store (simplified Chinese). But as a former British Colony, we speak and write English (UK) instead of English (US), that's why I chose the UK English. But if we made that choice, the Traditional Chinese input method is then unavailable, without a clue. Until I am forced to switch to English (US), I can find those input methods of Traditional Chinese, which is ridiculous.As a product costing nearly 300 US dollars, with a lot of Traditional Chinese books on store, with the population of 23 Millions in Taiwan and 7.5 Millions in Hong Kong, I can't understand why Amazon is still unable to provide a Traditional Chinese interface, instead of the simplified Chinese interface. It is rather sad the ""Quick input method"" of Traditional Chinese is still unavailable as well, which is said can be done easily by rooting the device, but voiding the warranty, so I haven't tried.As a company with such a scale, would you just improve it?","08 24, 2020",R1HUB1RFMYDY4Y,LKL,An unfriendly "international version",1598198400
5,B07L5GDTYY,"[3, 3]",5,"I'm a long time Kindle user and purchaser. Three years ago I had some spare cash and bought the more flashy 32gb Oasis with whispersync, which was and is pretty pricy. Unfortunately I dropped the poor device in spectacular fashion and the screen cracked. I can still use it but the cracks spread across the bottom of the screen. These days you can't get insurance to cover these devices so I faced a dilemma, do I just buy a Paperwhite, which I've had and was happy with back in the day or do I splash out again. I had a good think and when Prime Day came up I took the plunge and bought this one with a good discount. I think it's an acceptable compromise. I have never needed 32GB of storage but I did use to use the 3G quite a bit in the past. I came to the conclusion that with a bit of discipline I could definitely do with out it as nobody is travelling anywhere at the moment. I also feel happy getting another Oasis because I do love the additional features like the side buttons to turn the pages.","11 05, 2020",R14A5DECRWPEK8,Sandy Milan,My Second Oasis,1604505600
6,B07L5GDTYY,"[8, 8]",3,"Compared to other Kindles, the battery on this has to be charged much more often and becomes annoying when you are reading a good book!","06 27, 2020",R3JV8E88GIYJUD,Lee Frantz,Poor Battery Life,1593187200
7,B07L5GDTYY,"[0, 0]",3,"Battery life is terrible. Have had this for just about a year and if I let it sit overnight even after charging all day this thing will be dead in the morning. Have a cheaper older Kindle that I keep I my car and only gets charged when the car is on and I don't have any problems with that one keeping a charge even with it sitting in a car in the cold and heat. I would normally get a case for any hand held device, but even if I didn't want to, this one needs one, it is very slippery to hold without one. This is not to say that I don't like this device, just wish the battery life wasn't an issue.","12 18, 2020",R1XX0GSRMDLN2S,Kaylis,Mostly Okay,1608220800
8,B07L5GDTYY,"[0, 0]",4,"I had an old kindle basic before I decided to get this one, and I love the shape, the brightness and temperature features, however, the battery life doesn't even compare. While the basic lasted for weeks, I have to charge this one every 2-3 days even when the brightness is completely down to 0.It is overall a great product if you enjoy reading anywhere, just be aware you probably need to carry a charger.","02 16, 2021",R1GVXXH6GMM9Y,Luisa,"Great product, not so great battery life",1613404800
9,B07L5GDTYY,"[4, 4]",4,"I am visually impaired. Had brain cancer. This I am partially blind in left hemisphere of each eye. Reading from left to right is tedious. Little things like pixel amounts, background color, and print size make a huge difference in reading anything. Where this reader shines is pixel per inch (PPI). This unit shines with 300. It. Makes it much easier for me to read over a long period of time. The adjustable background color and ability to change print size/font make a huge difference. Great product.Zl.","10 08, 2020",RVXOT94E9C8Y3,Barry A. Wrenick,Love this e-reader.,1602086400
0,B07L5GDTYY,"[7, 7]",5,"I can never go back to a paperwhite having now used the Oasis. I also noticed that in the month since I have owned this kindle, I have read twice as many books as I averaged in previous months, and to me that is the bottom line with this product: ita??s way more responsive, ita??s more comfortable to read with, the battery life is better and recharges insanely fast... to quote Ferris Bueler, if you have the means, I highly recommend it.","01 31, 2020",R1K65M9EU1D6BE,TenaciousWii,Maybe my most prized possession?,1580400000
1,B07L5GDTYY,"[0, 0]",3,I agree with many of the negative reviews you read here. The 2 major flaws are the slippery aluminum back and just the fact that this isna??t 2.5 times better than a PaperWhite. The bigger screen and the adjustable temperature are great. Also love that you can flip it and the screen adjusts. But 270 dollars?? Come on Amazon. I thought that your pricing was supposed to be pro-consumer but this is a rip-off. Ia??d be surprised if this cost more than 60 dollars to manufacture. Give us a break!!!,"08 28, 2021",R2F30NQ8B4I3P7,JB from OlyWa,Hard to hold and way overpriced!!,1630080000
2,B07L5GDTYY,"[2, 2]",5,"Great! The first kindle I owned was a paperwhite, However, I quickly replaced it by a basic kindle, since the blue light of the paperwhite bothered my sleep tremendously (this also happens to me with every device I own and use before going to sleep).I purchased this new kindle oasis hoping that the new lighting features didn't cause this issue, and after two weeks of use, I can say it is the perfect companion for my pre-sleep readings.Additionally, (but less important to me) the device is way faster than my two previous versions. The waterproof is nice to have, since I can safely read in the pool, and also, the buttons are great addition and very practical.Overall, I'm very happy with this purchase! Nicely done Amazon.","09 12, 2020",R38S0N5UKH2Y20,Yasser Majluf,"Perfect for me, and my sleeping issues!",1599840000
3,B07L5GDTYY,"[7, 7]",5,"It certainly is not cheap but it does exactly what it says it will, no fuss no bother. The automatic adjustment for the available light is good. But is it SO MUCH better than a paperwhite for the price, I am not so sure on.","08 08, 2019",R3CI3BRTJ9TAX7,B. Rudder,It Lives up to its hype,1565193600
4,B07L5GDTYY,"[2, 2]",4,I like the size and the ability to adjust the brightness and tint.The battery life isn't as long as my old Kindle Paperwhite. I find it difficult to hold with one hand and advance pages. I have to change hands frequently and change pages with the other hand.,"08 25, 2020",R3H5WU0Q55P969,James L. McLennan,Nice reader but....,1598284800
5,B07L5GDTYY,"[0, 0]",5,"It is a great pleasure to read in this device, the ergonomics are perfect and the screen quality is amazing. Only drawback is battery life, I'm sure this could be better (specially if you think about the price and the form factor of the device), the thing is that is not too bad but is not outstanding, more in the ""mehh"" tier but well, it is what it is.It also has a lot of versatility with file formats, but pdf are terrible, specially if you keep in mind that you have to zoom the pages with the pinch-out gesture, the screen responds but flickers a lot and is not great really.Finally dot forget to buy a good cover, the device is in aluminum and can easily fall off","04 06, 2021",RW3875N1ZJFKT,Juan Carlos Lobo,"Worth the price, but keep in mind battery is not amazing",1617638400
6,B07L5GDTYY,"[6, 6]",1,It doesn't work whit Hebrew applications and there is no Hebrew books in you're library,"02 10, 2020",R3U3O3MU03LEYZ,shaya,Not good for Hebrew readers,1581264000
7,B07L5GDTYY,"[5, 5]",4,"Nothing different other than the warm light addition. But it is worth it, so much better experience. If you have sensitive or dry eyes, definitely consider.","11 22, 2019",R2SB5N398B3JGU,T.K.,Warm light is amazing upgrade,1574352000
8,B07L5GDTYY,"[0, 0]",4,"Mi primer Kindle duraba con una carga completa de 3 a 4 semanas, este Oasis 2019 con carga full, Wifi/blue apagado, brillo entre 9 y 13, con una lectura diaria promedio de 20 minutos, sin brillo autom??tico, me duro 11 d?-as, lo que dice la publicaci?3n es falso, eso no llegar?-a a 6 semanas ni con la configuraci?3n que recomiendan, Si buscas Duraci?3n en la Bater?-a, esta no es la indicada, a mi eso no me afecta, ya que no viajo mucho, por lo dem??s me encanta, da placer leer en ella, es linda, delgada, pantalla mas grande, el ajuste de la luz es buena, mi siguiente test ser?? con todo activado para ver cuanto dura, yo le pongo de 4 a 5 d?-as.","12 16, 2020",R2ST3HW2HZC6CX,Gustavo,Es Buena Pero...,1608048000
9,B07L5GDTYY,"[0, 0]",5,"I love the Oasis: the warm ambiance, the bigger screen, the push-button page-turners. I will never go back to the Paperwhite! For the next Oasis, I plead that Amazon considers a premium plastic body with a soft touch like the 11th Generation Kindle Fire 10 Plus back. I use the Oasis mainly before sleep, and I must use two hands or prop the Oasis on another pillow because the Oasis's aluminum body is too heavy and slippery to hold with one hand.","07 14, 2021",R3PIO7PP0JCJZE,Thomas H Kloecker,"Love it more than Paperwhite, but a few ideas for the next Oasis",1626192000
0,B07L5GDTYY,"[0, 0]",5,"Excelente producto, super liviano y practico para estudiar.","03 08, 2021",R2D7TV2GG96549,Manuel Alejandro Bastidas Pati?б└o Manuel Alejandro Bastidas Pati?б└o,El mejor Kindle.,1615132800
1,B07L5GDTYY,"[0, 0]",5,"Ia??m loving my new Kindle Oasis. Easy to use, & luv the lighting feature.","10 28, 2020",R1616B6ESICR00,Mhorag Wilderbeek,Loving It!,1603814400
2,B07L5GDTYY,"[0, 0]",5,"Ia??ve been using paperwhite 3 for almost 5years I think, compared to that, Ia??m so satisfied for this one. Ita??s much more quicker, comfortable and convenient. The good thing is I bought it on Black Friday, even better!","12 06, 2021",RZ4SUNYV9UJSP,JINMINGSHU JINMINGSHU,Ia??m so satisfied!,1638720000
3,B07L5GDTYY,"[0, 0]",5,"Amazing e-reader, bought one for myself, liked it so much that I ordered 3 more for family members!","02 26, 2020",R2LE1DHW21RCRO,Michael,It's perfect,1582646400
4,B07L5GDTYY,"[0, 0]",5,"Muy ?otil, pr??ctico y agradable a los ojos.","07 13, 2020",R3VIP579HE0R6P,Alfredo,El mejor lector de libros,1594569600
5,B07L5GDTYY,"[0, 0]",5,This was as a really good upgrade over my 6th gen Paperwhite. It was especially worth it because of the Black Friday Special.,"12 16, 2019",R37B4YCQGLL2WR,Danie van der Merwe,Was a very good deal on the Black Friday special,1576425600
6,B07L5GDTYY,"[0, 0]",5,"Its good, except if in a case for some reason the battery just depletes a lot quicker. Out of the case I had battery life of a week average.Gets a bit uncomfortable to told after a while","07 24, 2021",R29D4TH0H75M8F,Ty1207,Gre,1627056000
7,B07L5GDTYY,"[0, 0]",5,I like all of it!,"10 26, 2020",R2Z6AAUILEC4PR,The Flaneur,Screen size is great,1603641600
8,B07L5GDTYY,"[0, 0]",4,"I like it, Ia??m just not sure if ita??s much better than cheaper versions for the price difference","02 19, 2020",R1148JKE3KHDBL,Mahmood,Good for reading anywhere,1582041600
9,B07L5GDTYY,"[4, 4]",5,"Excelente producto, la mejor compra que en a?б└os haya hecho.","09 07, 2020",R2C9X9OU7X2KXY,Antonio largo Antonio largo,mi mejor compra,1599408000
0,B07L5GDTYY,"[2, 2]",5,"I moved up to Oasis from a Paperwhite Mk7. There are improvements in lighting, weight and total quality. Battery life is somewhat shorter.","07 13, 2020",R39OIEE2KXLA0X,PrimeKart,A Nice to have Kindle,1594569600
1,B07L5GDTYY,"[0, 0]",1,"The oasis browser is not very good. I guess that is why it says experimental browser. If you are used to downloading books from your local library, do not buy this model. It is not compatible with cloud library. I check with both chat on kindle and my local library and got the same answer.","08 16, 2021",R95SG7LA9TPQ3,Pam Jones-Williams,Cloud library,1629043200
2,B07L5GDTYY,"[0, 0]",4,"the only reason i am not giving it a 5 star is because of its battery lifetime.Come on, Amazon !!!! 1200 mAh ???? i admit i am not the casual reader but it doesnt last more than 2 weeks,even AFTER i turn off every feature on this baby.","06 06, 2021",R1HD4DLGUMEHUA,Assaf Recu,almost perfect product,1622908800
3,B07L5GDTYY,"[0, 0]",1,"Would have liked to give this zero stars, but that didn't appear to be a possibility. Worked fine for a few months, then the screen stopped working. It is under warranty, but because I moved addresses they can't ship a replacement to my new address (they even asked if I could go back to New Zealand from France to pick up the replacement).Really, really terrible customer service.","09 19, 2021",R2CQLP2IS6BWG2,not a fan,Bad customer service.,1631980800
4,B07L5GDTYY,"[0, 0]",4,"Es muy buen producto, pero para ser tan Premium me resulta molesto que tenga un poco m??s de efecto fantasma (rastro de im??genes o letras de p??ginas anteriores en nuevas paginas) que por ejemplo en mi caso lo pude comparar con mi otro kindle paperwhite, obvio no afecta en la lectura pero para ser tan costoso deber?-a ser mejor en todo a los anteriores modelos.De resto me parece perfecto en todo lo dem??s.","07 20, 2020",R1FT7SMRXKJW9M,Diego,Debe Mejorar el efecto fantasma,1595174400
5,B07L5GDTYY,"[0, 0]",5,"Great reader, but the battery could be much better. When in airplane mode it has the same battery span as my paperwhight had in normal mode.","06 13, 2021",RDLD1IG7VILIQ,Gregory Breitmeier,"Good reader, the battery life could be better.",1623513600
